Size:56961, Duration(usec):305962
Size:48602, Duration(usec):222045
Size:152517, Duration(usec):915540
Size:48742, Duration(usec):226459
Size:73841, Duration(usec):418333
Size:436987, Duration(usec):2778527
Size:749494, Duration(usec):4703909
Size:21630, Duration(usec):39225
Size:2512219, Duration(usec):16506885
Size:1896962, Duration(usec):12713549
Size:28432, Duration(usec):71275
Size:10478, Duration(usec):15717297
Size:1861328, Duration(usec):13087931
Size:55554, Duration(usec):246362
Size:21740, Duration(usec):37061
Size:4718048, Duration(usec):31066887
Size:592599, Duration(usec):13659229
Size:11302, Duration(usec):6217751
Size:1553795, Duration(usec):10491441
Size:74, Duration(usec):25895
Size:4902, Duration(usec):4715077
Size:3781362, Duration(usec):25074563
Size:4165940, Duration(usec):27345348
Size:223952, Duration(usec):22334810
Size:21497, Duration(usec):22201976
Size:595692, Duration(usec):3775606
Size:535871, Duration(usec):26320382
Size:17730939, Duration(usec):118967620
Size:8851364, Duration(usec):79786907
Size:3898, Duration(usec):5715
Size:4822459, Duration(usec):31392910
Size:527077, Duration(usec):3570884
Size:5576341, Duration(usec):36762285
Size:6303, Duration(usec):29583087
Size:17252, Duration(usec):1140925
Size:29109, Duration(usec):55355
Size:55982, Duration(usec):165398
Size:25861, Duration(usec):111027856
Size:62129, Duration(usec):11451342
Size:20467, Duration(usec):31248500
Size:37434, Duration(usec):23811306
Size:43493, Duration(usec):106364255
Size:42906, Duration(usec):69700679
Size:2350160, Duration(usec):22144044
Size:29660, Duration(usec):105648431
Size:24263, Duration(usec):10368042
Size:16241, Duration(usec):105422113
Size:4896, Duration(usec):16657
Size:47151, Duration(usec):226542
Size:2533, Duration(usec):102518068
