Size:56961, Duration(usec):320897
Size:48602, Duration(usec):199001
Size:152517, Duration(usec):940055
Size:48742, Duration(usec):209056
Size:73841, Duration(usec):421830
Size:436987, Duration(usec):2969818
Size:749494, Duration(usec):4740802
Size:21630, Duration(usec):166290
Size:2512219, Duration(usec):16457284
Size:1896962, Duration(usec):12401968
Size:28432, Duration(usec):450003
Size:10478, Duration(usec):15449875
Size:1861328, Duration(usec):13405788
Size:55554, Duration(usec):353692
Size:21740, Duration(usec):120413
Size:4718048, Duration(usec):32272848
Size:592599, Duration(usec):15512381
Size:11302, Duration(usec):5921480
Size:1553795, Duration(usec):9547585
Size:74, Duration(usec):16167
Size:4902, Duration(usec):4508506
Size:3781362, Duration(usec):24347582
Size:4165940, Duration(usec):27678761
Size:223952, Duration(usec):23807103
Size:21497, Duration(usec):23796202
Size:595692, Duration(usec):4444557
Size:535871, Duration(usec):25847242
Size:17730939, Duration(usec):120268105
Size:8851364, Duration(usec):79859695
Size:3898, Duration(usec):457839
Size:4822459, Duration(usec):32751753
Size:527077, Duration(usec):3388804
Size:5576341, Duration(usec):37168786
Size:6303, Duration(usec):30852266
Size:17252, Duration(usec):951205
Size:29109, Duration(usec):61494
Size:55982, Duration(usec):228586
Size:25861, Duration(usec):112328094
Size:62129, Duration(usec):12824947
Size:20467, Duration(usec):31571034
Size:37434, Duration(usec):24719304
Size:43493, Duration(usec):107545186
Size:42906, Duration(usec):69834324
Size:2350160, Duration(usec):23299377
Size:29660, Duration(usec):106830619
Size:24263, Duration(usec):10686097
Size:16241, Duration(usec):106529008
Size:4896, Duration(usec):17224
Size:47151, Duration(usec):175944
Size:2533, Duration(usec):103624956
