Size:56961, Duration(usec):606634
Size:48602, Duration(usec):1239374
Size:152517, Duration(usec):2199805
Size:48742, Duration(usec):629041
Size:73841, Duration(usec):1280787
Size:436987, Duration(usec):3555366
Size:749494, Duration(usec):7041921
Size:21630, Duration(usec):130823
Size:2512219, Duration(usec):21393683
Size:1896962, Duration(usec):14981121
Size:28432, Duration(usec):161812
Size:10478, Duration(usec):17897299
Size:1861328, Duration(usec):18411083
Size:55554, Duration(usec):279258
Size:21740, Duration(usec):266875
Size:4718048, Duration(usec):23882359
Size:592599, Duration(usec):10317769
Size:11302, Duration(usec):222492
Size:1553795, Duration(usec):12134682
Size:74, Duration(usec):43857
Size:4902, Duration(usec):42355
Size:3781362, Duration(usec):36365136
Size:4165940, Duration(usec):36997129
Size:223952, Duration(usec):947855
Size:21497, Duration(usec):301001
Size:595692, Duration(usec):5582299
Size:535871, Duration(usec):33137159
Size:17730939, Duration(usec):157459151
Size:8851364, Duration(usec):85700711
Size:3898, Duration(usec):439942
Size:4822459, Duration(usec):38462388
Size:527077, Duration(usec):3826888
Size:5576341, Duration(usec):48728435
Size:6303, Duration(usec):31814837
Size:17252, Duration(usec):60724
Size:29109, Duration(usec):260074
Size:55982, Duration(usec):653159
Size:25861, Duration(usec):129642979
Size:62129, Duration(usec):392311
Size:20467, Duration(usec):29202108
Size:37434, Duration(usec):10815964
Size:43493, Duration(usec):112799431
Size:42906, Duration(usec):50014375
Size:2350160, Duration(usec):11533700
Size:29660, Duration(usec):110264928
Size:24263, Duration(usec):390635
Size:16241, Duration(usec):109080697
Size:4896, Duration(usec):205372
Size:47151, Duration(usec):501296
Size:2533, Duration(usec):98942123
