Size:56961, Duration(usec):2167581
Size:48602, Duration(usec):549572
Size:152517, Duration(usec):1538876
Size:48742, Duration(usec):839483
Size:73841, Duration(usec):1287253
Size:436987, Duration(usec):2896351
Size:749494, Duration(usec):6021866
Size:21630, Duration(usec):139162
Size:2512219, Duration(usec):21574659
Size:1896962, Duration(usec):15478853
Size:28432, Duration(usec):118837
Size:10478, Duration(usec):14524246
Size:1861328, Duration(usec):14019751
Size:55554, Duration(usec):179772
Size:21740, Duration(usec):401629
Size:4718048, Duration(usec):24982966
Size:592599, Duration(usec):4760786
Size:11302, Duration(usec):507917
Size:1553795, Duration(usec):13986170
Size:74, Duration(usec):47787
Size:4902, Duration(usec):147392
Size:3781362, Duration(usec):32618183
Size:4165940, Duration(usec):35768037
Size:223952, Duration(usec):882255
Size:21497, Duration(usec):111260
Size:595692, Duration(usec):4151990
Size:535871, Duration(usec):19654242
Size:17730939, Duration(usec):148431078
Size:8851364, Duration(usec):71257327
Size:3898, Duration(usec):143096
Size:4822459, Duration(usec):41788303
Size:527077, Duration(usec):3889721
Size:5576341, Duration(usec):47538609
Size:6303, Duration(usec):28518690
Size:17252, Duration(usec):328247
Size:29109, Duration(usec):297926
Size:55982, Duration(usec):102647
Size:25861, Duration(usec):92803670
Size:62129, Duration(usec):128927
Size:20467, Duration(usec):8371833
Size:37434, Duration(usec):81305
Size:43493, Duration(usec):59312097
Size:42906, Duration(usec):389650
Size:2350160, Duration(usec):11978894
Size:29660, Duration(usec):54237903
Size:24263, Duration(usec):986224
Size:16241, Duration(usec):51890654
Size:4896, Duration(usec):52426
Size:47151, Duration(usec):280469
Size:2533, Duration(usec):31655860
