Size:56961, Duration(usec):799255
Size:48602, Duration(usec):488750
Size:152517, Duration(usec):1455730
Size:48742, Duration(usec):323015
Size:73841, Duration(usec):548379
Size:436987, Duration(usec):1321767
Size:749494, Duration(usec):6119110
Size:21630, Duration(usec):170563
Size:2512219, Duration(usec):22454262
Size:1896962, Duration(usec):16542437
Size:28432, Duration(usec):563047
Size:10478, Duration(usec):20740990
Size:1861328, Duration(usec):15132261
Size:55554, Duration(usec):95453
Size:21740, Duration(usec):46063
Size:4718048, Duration(usec):42802022
Size:592599, Duration(usec):13267180
Size:11302, Duration(usec):5096033
Size:1553795, Duration(usec):17003352
Size:74, Duration(usec):11950
Size:4902, Duration(usec):1456415
Size:3781362, Duration(usec):33240335
Size:4165940, Duration(usec):19664328
Size:223952, Duration(usec):25796356
Size:21497, Duration(usec):25882961
Size:595692, Duration(usec):4935231
Size:535871, Duration(usec):34496231
Size:17730939, Duration(usec):152063703
Size:8851364, Duration(usec):90908565
Size:3898, Duration(usec):30108
Size:4822459, Duration(usec):40140169
Size:527077, Duration(usec):4896609
Size:5576341, Duration(usec):51064293
Size:6303, Duration(usec):36824954
Size:17252, Duration(usec):695760
Size:29109, Duration(usec):339927
Size:55982, Duration(usec):309727
Size:25861, Duration(usec):138172238
Size:62129, Duration(usec):6566553
Size:20467, Duration(usec):41299927
Size:37434, Duration(usec):26169555
Size:43493, Duration(usec):130372730
Size:42906, Duration(usec):73490444
Size:2350160, Duration(usec):19989161
Size:29660, Duration(usec):129385693
Size:24263, Duration(usec):99890
Size:16241, Duration(usec):128793954
Size:4896, Duration(usec):118452
Size:47151, Duration(usec):1547549
Size:2533, Duration(usec):123792045
