Size:56961, Duration(usec):5505006
Size:48602, Duration(usec):8068639
Size:152517, Duration(usec):18445142
Size:48742, Duration(usec):238814
Size:73841, Duration(usec):1261336
Size:436987, Duration(usec):3330037
Size:749494, Duration(usec):15090493
Size:21630, Duration(usec):124189
Size:2512219, Duration(usec):14614884
Size:1896962, Duration(usec):34246139
Size:28432, Duration(usec):605539
Size:10478, Duration(usec):7636787
Size:1861328, Duration(usec):43319905
Size:55554, Duration(usec):2110004
Size:21740, Duration(usec):179074
Size:4718048, Duration(usec):78271197
Size:592599, Duration(usec):23917787
Size:11302, Duration(usec):2072658
Size:1553795, Duration(usec):16871699
Size:74, Duration(usec):135259
Size:4902, Duration(usec):34681
Size:3781362, Duration(usec):405730379
Size:4165940, Duration(usec):68413666
Size:223952, Duration(usec):4693115
Size:21497, Duration(usec):3409871
Size:595692, Duration(usec):14578693
Size:535871, Duration(usec):28948127
Size:17730939, Duration(usec):509986210
Size:8851364, Duration(usec):450736345
Size:3898, Duration(usec):135910
Size:4822459, Duration(usec):21941713
Size:527077, Duration(usec):42917081
Size:5576341, Duration(usec):358859763
Size:6303, Duration(usec):429411
Size:17252, Duration(usec):28847212
Size:29109, Duration(usec):2444376
Size:55982, Duration(usec):1607248
Size:25861, Duration(usec):147556
Size:62129, Duration(usec):940124
Size:20467, Duration(usec):319819613
Size:37434, Duration(usec):136819
Size:43493, Duration(usec):420214379
Size:42906, Duration(usec):379132926
Size:2350160, Duration(usec):124487189
Size:29660, Duration(usec):170447
Size:24263, Duration(usec):293602
Size:16241, Duration(usec):110722
Size:4896, Duration(usec):2207502
Size:47151, Duration(usec):30093258
Size:2533, Duration(usec):16117
