Size:56961, Duration(usec):1898689
Size:48602, Duration(usec):359075
Size:152517, Duration(usec):11945245
Size:48742, Duration(usec):151150
Size:73841, Duration(usec):3634248
Size:436987, Duration(usec):6575773
Size:749494, Duration(usec):15705566
Size:21630, Duration(usec):92056
Size:2512219, Duration(usec):44883399
Size:1896962, Duration(usec):45614186
Size:28432, Duration(usec):168036
Size:10478, Duration(usec):37851195
Size:1861328, Duration(usec):16278682
Size:55554, Duration(usec):961741
Size:21740, Duration(usec):987449
Size:4718048, Duration(usec):84098819
Size:592599, Duration(usec):5193944
Size:11302, Duration(usec):6123364
Size:1553795, Duration(usec):18877896
Size:74, Duration(usec):166113
Size:4902, Duration(usec):82982
Size:3781362, Duration(usec):50360189
Size:4165940, Duration(usec):317599382
Size:223952, Duration(usec):13595366
Size:21497, Duration(usec):12536734
Size:595692, Duration(usec):26510074
Size:535871, Duration(usec):11967597
Size:17730939, Duration(usec):131393463
Size:8851364, Duration(usec):241249806
Size:3898, Duration(usec):306596
Size:4822459, Duration(usec):314205698
Size:527077, Duration(usec):52842870
Size:5576341, Duration(usec):363639513
Size:6303, Duration(usec):368612
Size:17252, Duration(usec):35674854
Size:29109, Duration(usec):2685557
Size:55982, Duration(usec):1398280
Size:25861, Duration(usec):2439739
Size:62129, Duration(usec):6945459
Size:20467, Duration(usec):324878001
Size:37434, Duration(usec):258405020
Size:43493, Duration(usec):41975612
Size:42906, Duration(usec):169878127
Size:2350160, Duration(usec):125335244
Size:29660, Duration(usec):393690
Size:24263, Duration(usec):198581432
Size:16241, Duration(usec):1967411
Size:4896, Duration(usec):19847580
Size:47151, Duration(usec):63677663
Size:2533, Duration(usec):9236577
