Size:56961, Duration(usec):3153044
Size:48602, Duration(usec):451946
Size:152517, Duration(usec):6082899
Size:48742, Duration(usec):301203
Size:73841, Duration(usec):1720134
Size:436987, Duration(usec):4482401
Size:749494, Duration(usec):9481772
Size:21630, Duration(usec):137983
Size:2512219, Duration(usec):28109706
Size:1896962, Duration(usec):29561173
Size:28432, Duration(usec):693757
Size:10478, Duration(usec):21059300
Size:1861328, Duration(usec):21113022
Size:55554, Duration(usec):244118
Size:21740, Duration(usec):153218
Size:4718048, Duration(usec):79299605
Size:592599, Duration(usec):10017154
Size:11302, Duration(usec):4996957
Size:1553795, Duration(usec):36180898
Size:74, Duration(usec):157909
Size:4902, Duration(usec):165820
Size:3781362, Duration(usec):105748507
Size:4165940, Duration(usec):369993064
Size:223952, Duration(usec):31879579
Size:21497, Duration(usec):30571429
Size:595692, Duration(usec):17375000
Size:535871, Duration(usec):17091844
Size:17730939, Duration(usec):324216774
Size:8851364, Duration(usec):428032845
Size:3898, Duration(usec):50948
Size:4822459, Duration(usec):62244704
Size:527077, Duration(usec):8090645
Size:5576341, Duration(usec):25744411
Size:6303, Duration(usec):1705936
Size:17252, Duration(usec):157647
Size:29109, Duration(usec):956562
Size:55982, Duration(usec):673053
Size:25861, Duration(usec):726515
Size:62129, Duration(usec):7007431
Size:20467, Duration(usec):142182
Size:37434, Duration(usec):6172566
Size:43493, Duration(usec):234517883
Size:42906, Duration(usec):356367527
Size:2350160, Duration(usec):102058287
Size:29660, Duration(usec):741114
Size:24263, Duration(usec):251113728
Size:16241, Duration(usec):472289
Size:4896, Duration(usec):56424
Size:47151, Duration(usec):1187356
Size:2533, Duration(usec):8372315
